G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
51000000000.0,84500000000.0,0.044,0.01,5.586311778474728e-05,6.81710845757943e-10
51000000000.0,84500000000.0,0.0457266921512505,0.006793201870641596,5.460879546813259e-05,6.929373278837314e-07
51000000000.0,84500000000.0,0.050000000000082014,0.02,5.656989769246514e-05,-2.410719018214085e-06
51000000000.0,84500000000.0,0.0481095620293486,0.009974006907113978,5.726353484622506e-05,-8.840435794075145e-09
51000000000.0,84500000000.0,0.05321661989747888,0.016305273244743543,5.973408855618008e-05,-1.3137724917495965e-06
51000000000.0,84500000000.0,0.05059974838083944,0.013201050085300587,5.817830166821067e-05,-5.635903570876104e-07
51000000000.0,84500000000.0,0.044999999999903374,0.0,5.17026902517605e-05,3.4646831111781504e-06
51000000000.0,84500000000.0,0.04776019165317301,0.0036238514002061126,5.512361518247815e-05,1.5360613996730768e-06
51000000000.0,84500000000.0,0.04965106012815805,0.006874646747767843,5.75010539826351e-05,5.8733819623006e-07
51000000000.0,84500000000.0,0.05500000000006744,0.02,6.1002667682178815e-05,-2.348870968564528e-06
51000000000.0,84500000000.0,0.05235415314576657,0.009303806171408925,5.973460250809822e-05,1.2773677522882887e-07
51000000000.0,84500000000.0,0.05823192726590074,0.016348000718998244,6.370200291122231e-05,-1.491458698187344e-06
51000000000.0,84500000000.0,0.0559657565131772,0.011986392631294076,6.21607841548572e-05,-4.1384644870208877e-07
51000000000.0,84500000000.0,0.04999999999992337,0.0,5.657941370249111e-05,2.454324355835304e-06
51000000000.0,84500000000.0,0.05262979027678832,0.0046374153540623166,5.936354909778895e-05,1.0961746124643147e-06
51000000000.0,84500000000.0,0.06000000000004473,0.02,6.50908433939848e-05,-2.4951340727415074e-06
51000000000.0,84500000000.0,0.05592707242380802,0.007876661736037766,6.216061692841374e-05,4.114736113868365e-07
51000000000.0,84500000000.0,0.06263683207866777,0.016993772445039634,6.717552204710569e-05,-1.7623463136547664e-06
51000000000.0,84500000000.0,0.062452233127325375,0.012950988525104831,6.706718386738299e-05,-7.337974621465948e-07
51000000000.0,84500000000.0,0.054999999999921695,0.0,6.0968485075605744e-05,2.3572369743429346e-06
51000000000.0,84500000000.0,0.05999999999994174,0.008605405812100063,6.520343539596901e-05,3.040304799736524e-07
51000000000.0,84500000000.0,0.057709422090334014,0.004260359157688499,6.333942083236263e-05,1.2958069196276183e-06
51000000000.0,84500000000.0,0.06500000000003829,0.02,6.904521858709158e-05,-2.571405488260789e-06
